df_index,Price,lower,pred,upper,prob_of_growth,ticker
2023-02-01,-0.002783048703352331,-0.19864570805817922,-0.03338696141923936,0.1318717852197005,0.31806071171420286,ГАЗПРОМ ао
2023-03-01,0.07719142458454908,-0.16848629623783268,0.0036914508004072116,0.17586919783864713,0.5167590896572337,ГАЗПРОМ ао
2023-04-01,0.06653712536065459,-0.18377877790122887,-0.019060258055421272,0.14565826179038632,0.3848934012328916,ГАЗПРОМ ао
2023-05-01,-0.10042510903770774,-0.23338057181379732,-0.06939030254749556,0.09459996671880619,0.17708132580185576,ГАЗПРОМ ао
2023-06-01,0.024057935436357036,-0.10755660438709208,0.05560971712533818,0.21877603863776846,0.7224793736012272,ГАЗПРОМ ао
2023-07-01,0.03703703703703698,-0.12208085926411154,0.040670191878459924,0.20342124302103137,0.6560643911771531,ГАЗПРОМ ао
2019-08-01,-0.039787571202192895,-0.17545773300268241,-0.012750341954213262,0.1499570490942559,0.39407388102969587,Сбербанк
2019-09-01,0.015655664585191964,-0.16176340644990858,0.0024258077570937803,0.16661502196409614,0.4699047797216642,Сбербанк
2019-10-01,0.03153133371393424,-0.1271579810954915,0.03428585001906175,0.19572968113361502,0.6184195077416959,Сбербанк
2019-11-01,-0.003874153859253271,-0.13268173377474474,0.028187047620805858,0.18905582901635642,0.5921075692957251,Сбербанк
2019-12-01,0.08876827079237537,-0.1671806557186444,-0.005476565266379345,0.1562275251858857,0.4241152897490008,Сбербанк
2020-01-01,-0.010009813542688928,-0.17333961149512234,-0.012127516697498293,0.14908457810012576,0.3934298696784997,Сбербанк
2020-02-01,-0.07470261697065816,-0.14231000216279882,0.019222280346536103,0.18075456285587105,0.5469202454499926,Сбербанк
2020-03-01,-0.19776311278711,-0.11391198719359594,0.04653486796501166,0.20698172312361926,0.6776761439560972,Сбербанк
2020-04-01,0.0536296138026815,-0.13398106687695666,0.03209973776924862,0.1981805424154539,0.6133864162015664,Сбербанк
2020-05-01,0.016476552598225558,-0.18237224827109885,-0.0189640423187818,0.14444416363353527,0.36550642855899007,Сбербанк
2020-06-01,0.013566084788029897,-0.18521395918291006,-0.019294995502236297,0.14662396817843748,0.37237863766369295,Сбербанк
2020-07-01,0.09029623068595605,-0.14349944899570338,0.02075808960910376,0.18501562821391088,0.5601147717874078,Сбербанк
2020-08-01,0.02044500609288269,-0.12617479452073432,0.03766217336833912,0.20149914125741258,0.6365622998307042,Сбербанк
2020-09-01,0.013445378151260456,-0.1554188317173486,0.008079787745957589,0.17157840720926376,0.49882891370739757,Сбербанк
2020-10-01,-0.12285065898577274,-0.17618796494482136,-0.013363792323894935,0.14946038029703151,0.39587643223428914,Сбербанк
2020-11-01,0.24200208965620162,-0.146555043618782,0.016056804187415848,0.17866865199361368,0.5399745031261775,Сбербанк
2020-12-01,0.08821055161639224,-0.1405411367668794,0.025197464740996076,0.19093606624887155,0.5756995615755323,Сбербанк
2021-01-01,-0.04984354868396823,-0.16227806292851982,0.003900357404457027,0.17007877773743385,0.47410382305711596,Сбербанк
2021-02-01,0.046724264848320596,-0.16879322745468237,-0.002755249128221877,0.16328272919823864,0.4435755054888584,Сбербанк
2021-03-01,0.07717363141725575,-0.14958924386564323,0.016094116304783468,0.18177747647521017,0.530756248017768,Сбербанк
2021-04-01,0.023056834581815844,-0.13990372514759564,0.025230268507443088,0.1903642621624818,0.5747287352240644,Сбербанк
2021-05-01,0.04386524703590511,-0.14283139182867377,0.018333386565638477,0.17949816495995075,0.537593645580407,Сбербанк
2021-06-01,-0.013964413269410336,-0.16484092785778484,-0.0007589216139823329,0.16332308462982018,0.4481880575780397,Сбербанк
2021-07-01,-0.002806330559634529,-0.15006169357166824,0.011625543128001202,0.17331277982767065,0.5087924970320853,Сбербанк
2021-08-01,0.07313720998723783,-0.13667147988535774,0.026069271450447896,0.18881002278625356,0.5773231212563814,Сбербанк
2021-09-01,0.03979386473135338,-0.14197173636134533,0.020257192019889847,0.18248612040112502,0.5473784028513557,Сбербанк
2021-10-01,0.044429455409249474,-0.1635280612633344,-0.0016824050573475604,0.16016325114863927,0.44298544033026305,Сбербанк
2021-11-01,-0.11551636996686698,-0.15940921699974037,0.0023996815195228387,0.16420858003878602,0.4605538224707586,Сбербанк
2021-12-01,-0.06828571428571428,-0.12629711790961443,0.0351059320824391,0.1965089820744926,0.6149942702067686,Сбербанк
2022-01-01,-0.08201301577566522,-0.12278778535861876,0.04173938694559571,0.20626655924981016,0.6507336686689764,Сбербанк
2022-02-01,-0.5133249201989458,-0.15448293978274769,0.008298853059443534,0.17108064590163474,0.49746073311274686,Сбербанк
2022-03-01,0.09586638194020747,-0.18306600288747876,0.00014092205196426094,0.18334784699140727,0.48181766115926866,Сбербанк
2022-04-01,-0.10362586122903461,-0.16803149026968808,0.015493968887372384,0.19901942804443287,0.5433521694924099,Сбербанк
2022-05-01,-0.08152173913043492,-0.19710512735926197,-0.014130886452641904,0.16884335445397816,0.4173140127373536,Сбербанк
2022-06-01,0.058326289095519845,-0.17194812514810748,0.010870633888545703,0.19368939292519888,0.5207009039795761,Сбербанк
2022-07-01,0.05351437699680517,-0.15613803505904045,0.027667331953333728,0.21147269896570792,0.5922711949818814,Сбербанк
2022-08-01,0.0178165276724791,-0.1707595044444431,0.011417840804711853,0.19359518605386683,0.5254745961182443,Сбербанк
2022-09-01,-0.17906890130353825,-0.18660620816152249,-0.005734211592108733,0.175137784977305,0.4499004304531183,Сбербанк
2022-10-01,0.1498049178840397,-0.16199125814408522,0.01775387560074604,0.1974990093455773,0.5619649784297314,Сбербанк
2022-11-01,0.0793876262626263,-0.1768033816301124,0.006194982548198615,0.18919334672650961,0.49412372864694915,Сбербанк
2022-12-01,0.03194911536774381,-0.185740022643794,-0.003158118998283525,0.17942378464722694,0.46564349225947377,Сбербанк
2023-01-01,0.11987247608926666,-0.17420712985217293,0.007858014877834767,0.18992315960784248,0.5114595359135067,Сбербанк
2023-02-01,0.07433415575378,-0.17658129928571065,0.009462334550549806,0.19550596838681028,0.5176031521258048,Сбербанк
2023-03-01,0.27546814273937104,-0.17363405811905802,0.00880405917545025,0.1912421764699585,0.5110316581196475,Сбербанк
2023-04-01,0.10978762696214228,-0.19833439239676756,-0.012015511838390384,0.17430336871998678,0.41719370342266315,Сбербанк
2023-05-01,0.024086862467759262,-0.18274860282353805,0.006580674084528405,0.19590995099259484,0.4918719718380081,Сбербанк
2023-06-01,-0.02664825120851433,-0.1441991039383442,0.041433612661700266,0.22706632926174472,0.6453598610708537,Сбербанк
2023-07-01,0.026042318767997896,-0.14624295500044465,0.0396164679331812,0.22547589086680703,0.6255523432817786,Сбербанк
2019-08-01,0.029273892662393663,-0.07542721472648656,0.02090419935361868,0.1172356134337239,0.6127734880796238,ЛУКОЙЛ
2019-09-01,0.0014871270564178474,-0.08912756660543829,0.006772736822004503,0.1026730402494473,0.49869396942024313,ЛУКОЙЛ
2019-10-01,0.09874709976798135,-0.08621517880362983,0.009249035714131146,0.10471325023189212,0.5190853213429459,ЛУКОЙЛ
2019-11-01,0.03682743474955652,-0.08349833019654473,0.013615982104221372,0.11073029440498747,0.5108018966582728,ЛУКОЙЛ
2019-12-01,0.005132382892057086,-0.09687116920090671,-9.715721753469214e-05,0.09667685476583734,0.4011460233354837,ЛУКОЙЛ
2020-01-01,0.061841465391473394,-0.07638759774759496,0.01995904265831184,0.11630568306421865,0.5618495015126151,ЛУКОЙЛ
2020-02-01,-0.12991374704221048,-0.092273644001872,0.0030246989389295913,0.09832304187973119,0.46056023209269414,ЛУКОЙЛ
2020-03-01,-0.17273445039038515,-0.09195354317281064,0.005908822685430701,0.10377118854367205,0.48979576490817217,ЛУКОЙЛ
2020-04-01,0.023647932131495297,-0.09882772784791782,0.004859626426001962,0.10854698069992175,0.482075210811581,ЛУКОЙЛ
2020-05-01,0.08619082150626745,-0.08576702106131734,0.017523830524995492,0.12081468211130833,0.5760430487904455,ЛУКОЙЛ
2020-06-01,0.013447782546494924,-0.08432816843362609,0.019265498048833304,0.1228591645312927,0.586705453726074,ЛУКОЙЛ
2020-07-01,-0.04244306418219457,-0.0993524341486811,0.003808240093726394,0.10696891433613388,0.4709373568333358,ЛУКОЙЛ
2020-08-01,-0.018968058968058976,-0.09719133470583054,0.005855747503338896,0.10890282971250832,0.4884633390005536,ЛУКОЙЛ
2020-09-01,-0.10438789821679018,-0.08774457924270626,0.014320717053871997,0.11638601335045026,0.541919638716413,ЛУКОЙЛ
2020-10-01,-0.09395973154362414,-0.11698525564061911,-0.012808350115377495,0.09136855540986412,0.357789913687323,ЛУКОЙЛ
2020-11-01,0.2501234567901234,-0.08634518739676275,0.018045809947683865,0.1224368072921305,0.583590419160668,ЛУКОЙЛ
2020-12-01,0.021034959510171758,-0.06735514880738867,0.04392883741538156,0.1552128236381518,0.7282019004313202,ЛУКОЙЛ
2021-01-01,0.04013927846019927,-0.17039918252858544,-0.059497966159017215,0.05140325021055099,0.11130570300039766,ЛУКОЙЛ
2021-02-01,0.036916496187465064,-0.047620618268061424,0.0640713477580107,0.17576331378408283,0.8284187302625745,ЛУКОЙЛ
2021-03-01,0.09613487579589264,-0.14680390042449137,-0.03544985699643195,0.07590418643162747,0.21256637056067973,ЛУКОЙЛ
2021-04-01,-0.05015135400474513,-0.06227796753651458,0.05148186027558676,0.1652416880876881,0.7697502634829303,ЛУКОЙЛ
2021-05-01,0.03238587424633943,-0.1410928627419305,-0.026496936912668113,0.08809898891659426,0.276319119898065,ЛУКОЙЛ
2021-06-01,0.12839979976639415,-0.105038397152925,0.01136600370605174,0.12777040456502847,0.575884318483421,ЛУКОЙЛ
2021-07-01,-0.06853974121996298,-0.1203733147634977,-0.005404796857574718,0.10956372104834826,0.4022096869261092,ЛУКОЙЛ
2021-08-01,-0.0024607080488966426,-0.09187498745855707,0.022173468804182018,0.1362219250669211,0.5762074637730848,ЛУКОЙЛ
2021-09-01,0.09867112278188905,-0.09848692896783469,0.015208762577477306,0.1289044541227893,0.5313519137762138,ЛУКОЙЛ
2021-10-01,0.053451147968421875,-0.10401653937965397,0.010052952256401916,0.1241224438924578,0.49453034292879156,ЛУКОЙЛ
2021-11-01,-0.10443451357854938,-0.11227308746779666,0.0015876973307753922,0.11544848212934744,0.43491358129430235,ЛУКОЙЛ
2021-12-01,0.009212344541685846,-0.10442901308141547,0.010296874955625143,0.12502276299266576,0.5228644221557487,ЛУКОЙЛ
2022-01-01,0.04640194736041381,-0.08380264959935041,0.030504165769066983,0.14481098113748436,0.6569821587725629,ЛУКОЙЛ
2022-02-01,-0.2854027333527188,-0.11264742197638578,0.0012768839225070616,0.1152011898213999,0.46179805633810816,ЛУКОЙЛ
2022-03-01,0.15564598168870813,-0.11858065049632925,0.004061739270168906,0.12670412903666706,0.46577127623161707,ЛУКОЙЛ
2022-04-01,-0.17262323943661972,-0.017923384519025545,0.10269793650354712,0.2233192575261198,0.9248605031168279,ЛУКОЙЛ
2022-05-01,-0.1357591233109905,-0.11970079927338555,0.005984181670934603,0.13166916261525474,0.46308339439428964,ЛУКОЙЛ
2022-06-01,-0.03853256186138121,-0.10264751255023676,0.02312283760026286,0.1488931877507625,0.5580337876786496,ЛУКОЙЛ
2022-07-01,-0.007170294494238116,-0.10326652787013918,0.02004759384988098,0.14336171556990115,0.5692704202244894,ЛУКОЙЛ
2022-08-01,0.10136703636832611,-0.12588180226891046,-0.0012829789209222947,0.12331584442706586,0.43856151295374246,ЛУКОЙЛ
2022-09-01,-0.0714285714285714,-0.1525278806839623,-0.021766234668381457,0.1089954113471994,0.3231420272950948,ЛУКОЙЛ
2022-10-01,0.1842370744010089,-0.06379434613640342,0.06492793519361967,0.19365021652364275,0.7434734738983522,ЛУКОЙЛ
2022-11-01,-0.01725055904589501,-0.12810167501934389,-0.002073977313570355,0.12395372039220319,0.4084814987923853,ЛУКОЙЛ
2022-12-01,-0.11810597031097625,-0.12491900698411627,0.0010811807651541858,0.12708136851442464,0.4387287232436306,ЛУКОЙЛ
2023-01-01,-0.028136134660277645,-0.08288057034498222,0.04756016678526809,0.1780009039155184,0.6547609409146562,ЛУКОЙЛ
2023-02-01,0.008849557522123908,-0.16817028342485413,-0.038047681982406344,0.09207491946004143,0.18835802521177392,ЛУКОЙЛ
2023-03-01,0.09085213032581452,-0.07894061605857235,0.05387524760553057,0.1866911112696335,0.6888296263581611,ЛУКОЙЛ
2023-04-01,0.07398047099368177,-0.16990711675521272,-0.04004177795666633,0.08982356084188006,0.16617595985761374,ЛУКОЙЛ
2023-05-01,0.19135736442400253,-0.13329466170543777,-0.0008063906493056619,0.13168188040682646,0.43784281121521357,ЛУКОЙЛ
2023-06-01,-0.08798707128748429,-0.16216451087943184,-0.03088339421385702,0.1003977224517178,0.19045989150679127,ЛУКОЙЛ
2023-07-01,0.08643433746800544,-0.12810641169720977,0.006378220526660663,0.14086285275053106,0.41632582514272265,ЛУКОЙЛ
2019-08-01,0.09845691656424971,-0.1402524778982735,0.01288378587064585,0.16602004963956518,0.5654875908502958,ГМКНорНик
2019-09-01,0.037170561909497746,-0.13959988148749466,0.013668764502045221,0.1669374104915851,0.5693788548009455,ГМКНорНик
2019-10-01,0.07203643773223067,-0.13875065513962637,0.013882371432053207,0.16651539800373277,0.570742108682305,ГМКНорНик
2019-11-01,-0.047070661896243315,-0.13791889347722372,0.01440623728888575,0.1667313680549952,0.5735285135298656,ГМКНорНик
2019-12-01,0.120614806992843,-0.13820940990409442,0.01385732070434612,0.16592405131278665,0.5708759912410443,ГМКНорНик
2020-01-01,0.08889121557952051,-0.13785335403000887,0.014802011007919114,0.1674573760458471,0.5753631162989825,ГМКНорНик
2020-02-01,-0.02644230769230771,-0.13713452148722796,0.015451854122773846,0.16803822973277563,0.578664551859572,ГМКНорНик
2020-03-01,-0.03614814814814815,-0.1370171416832629,0.015087386303416888,0.16719191429009667,0.5770728078261761,ГМКНорНик
2020-04-01,0.04918536735321233,-0.13708309090733148,0.014645876567874087,0.16637484404307964,0.5750274980170831,ГМКНорНик
2020-05-01,0.0796952827424553,-0.13627742165204684,0.014941179018309365,0.16615977968866555,0.5767768160403866,ГМКНорНик
2020-06-01,-0.15042966983265493,-0.15898269587305117,-0.014411976084081728,0.1301587437048877,0.22027184396586913,ГМКНорНик
2020-07-01,0.046103066439523,-0.1391852798527452,0.014095412660642289,0.1673761051740298,0.5715158450140652,ГМКНорНик
2020-08-01,-0.013027989821882913,-0.13839592186895266,0.014362103030782952,0.16712012793051856,0.5731004175603565,ГМКНорНик
2020-09-01,-0.03258739816438072,-0.1380674856074392,0.01413569758176552,0.16633888077097025,0.5722201836893845,ГМКНорНик
2020-10-01,0.00543652062679878,-0.13805009889920564,0.013752681409952776,0.1655554617191112,0.5704674333789874,ГМКНорНик
2020-11-01,0.13846480067854117,-0.13750648195763418,0.013685029783484601,0.16487654152460338,0.5704049517630158,ГМКНорНик
2020-12-01,0.1027193145837213,-0.13746985753672172,0.014691252706060668,0.16685236294884306,0.5750459865736224,ГМКНорНик
2021-01-01,0.028798243391605416,-0.13693341936239645,0.015395444633541549,0.16772430862947957,0.5785118855772615,ГМКНорНик
2021-02-01,-0.035380068954194765,-0.13623932838599312,0.01550177604716437,0.16724288048032188,0.5793491354340714,ГМКНорНик
2021-03-01,0.008595013190366707,-0.13629829340100783,0.015101089049877258,0.16650047150076233,0.5774966754640266,ГМКНорНик
2021-04-01,0.08555518056024303,-0.13576082100852851,0.015050221004788344,0.1658612630181052,0.5775364268696301,ГМКНорНик
2021-05-01,0.02611534276387384,-0.14949859915972152,-0.006132668257399894,0.13723326264492175,0.25382121010833614,ГМКНорНик
2021-06-01,-0.0602938948644145,-0.10315615164244461,0.04005460337698104,0.18326535839640667,0.4832118907876632,ГМКНорНик
2021-07-01,0.020393358052555266,-0.15623751317867285,-0.012882361148017041,0.13047279088263875,0.24326355129091942,ГМКНорНик
2021-08-01,-0.05079390157200414,-0.10354502939291138,0.03946705766003322,0.18247914471297783,0.4896657016396439,ГМКНорНик
2021-09-01,-0.0916278295605859,-0.15705535415616384,-0.013582413598936836,0.12989052695829018,0.23316537734866577,ГМКНорНик
2021-10-01,0.01557489693082914,-0.09988948586319016,0.04052964526980326,0.1809487764027967,0.522450681432411,ГМКНорНик
2021-11-01,-0.02850699142986013,-0.13551668696392313,0.013861609862329566,0.16323990668858226,0.5721597936641274,ГМКНорНик
2021-12-01,0.06323706936577222,-0.10802062993444186,0.035930123798961426,0.17988087753236473,0.49826607617943514,ГМКНорНик
2022-01-01,-0.04296943231441053,-0.14686061192393227,-0.0045663999368971385,0.13772781205013798,0.28731551525805565,ГМКНорНик
2022-02-01,-0.13068078116444604,-0.13494515941734403,0.013500457065659676,0.16194607354866336,0.570736621044942,ГМКНорНик
2022-03-01,0.10088179718664714,-0.13736273718607295,0.012463859055370148,0.16229045529681324,0.5647591220584903,ГМКНорНик
2022-04-01,0.027462572709068267,-0.13690753291345897,0.013094661824846886,0.16309685656315276,0.5679266196978344,ГМКНорНик
2022-05-01,-0.06310904872389789,-0.13763502691174054,0.0068367552905986475,0.15130853749293785,0.3610913366112145,ГМКНорНик
2022-06-01,-0.138187221396731,-0.1368258308381859,0.012659112576914943,0.16214405599201576,0.5659133757367448,ГМКНорНик
2022-07-01,-0.07183908045977017,-0.13937052019553703,0.01160397679452469,0.1625784737845864,0.5598716580716266,ГМКНорНик
2022-08-01,-0.0006191950464395912,-0.1400383018061587,0.011024958540732838,0.1620882188876244,0.5568718363571862,ГМКНорНик
2022-09-01,-0.22812887236679058,-0.1396098980883722,0.010944428441359346,0.1614987549710909,0.5566487886020056,ГМКНорНик
2022-10-01,0.10435061807673773,-0.1456333596782845,0.00930686427238719,0.1642470882230589,0.5468592181408092,ГМКНорНик
2022-11-01,0.045500799534816005,-0.14521643740804888,0.009953386279751182,0.16512320996755123,0.5500240527830499,ГМКНорНик
2022-12-01,0.06368186874304782,-0.14455709692087404,0.010193537277065241,0.1649441714750045,0.5513624239391888,ГМКНорНик
2023-01-01,-0.010196078431372602,-0.14391482616472215,0.010552486160005075,0.16501979848473228,0.5532574335298321,ГМКНорНик
2023-02-01,-0.042657157950343416,-0.14357391266121672,0.010414128388006635,0.16440216943723002,0.5527258792615315,ГМКНорНик
2023-03-01,0.03531521589184705,-0.1436455561452948,0.010062630506121086,0.16377081715753697,0.5510484211656953,ГМКНорНик
2023-04-01,-0.029180546302465027,-0.14302590350920522,0.010228732554487448,0.1634833686181801,0.5520390224728275,ГМКНорНик
2023-05-01,0.0005489980785067239,-0.1429084793612146,0.009971123046419937,0.1628507254540545,0.5508593911397225,ГМКНорНик
2023-06-01,0.01001371742112478,-0.14248067469428943,0.009909907122142847,0.16230048893857513,0.5507101664455877,ГМКНорНик
2023-07-01,0.12359092761102808,-0.1419883237501319,0.009910543733266938,0.16180941121666578,0.5508766802209325,ГМКНорНик
2019-08-01,-0.02509907529722588,-0.16978449983470406,0.006282787706010024,0.18235007524672409,0.5278790470026687,Магнит ао
2019-09-01,-0.03577235772357723,-0.16936110855267753,0.005994834948174157,0.18135077844902583,0.5267109924479191,Магнит ао
2019-10-01,-0.09162450815064638,-0.1691148876823268,0.005615088084355693,0.1803450638510382,0.5251107821545938,Магнит ао
2019-11-01,0.01577970297029707,-0.170131990202969,0.004739015726280412,0.17961002165552983,0.5211799207222575,Магнит ао
2019-12-01,0.04325312214438015,-0.1692629679509626,0.004837548577177687,0.17893806510531798,0.5217154485558229,Магнит ао
2020-01-01,0.08817518248175182,-0.16829435190086398,0.005177465531544751,0.17864928296395347,0.5233237733571344,Магнит ао
2020-02-01,-0.1519989267507379,-0.1674688186650397,0.005905419746004619,0.17927965815704894,0.5266134918431824,Магнит ао
2020-03-01,0.013289036544850585,-0.17046197202198748,0.004532295243973474,0.17952656250993443,0.5202425883510603,Магнит ао
2020-04-01,0.15222482435597184,-0.16963787658902924,0.00460774093202009,0.17885335845306943,0.5206675950040736,Магнит ао
2020-05-01,0.013550135501354976,-0.16964259590750438,0.00586947688061435,0.18138154966873307,0.526130016269937,Магнит ао
2020-06-01,0.07887700534759357,-0.16884870282307513,0.005934544550334759,0.18071779192374465,0.5265292691273412,Магнит ао
2020-07-01,0.13655514250309797,-0.16797745304691053,0.006547456453578734,0.181072365954068,0.5293077278598676,Магнит ао
2020-08-01,-0.02431312690798082,-0.16771414748226784,0.007630782367758679,0.18297571221778522,0.533986595833692,Магнит ао
2020-09-01,0.10760978880321814,-0.16733190748041837,0.007366724887155248,0.1820653572547289,0.532934335443978,Магнит ао
2020-10-01,-0.05044390637610974,-0.1667009179180795,0.008188371546262448,0.1830776610106044,0.5365580727015664,Магнит ао
2020-11-01,0.058011049723756924,-0.16676227456647677,0.007711642771144174,0.1821855601087651,0.5345168867028783,Магнит ао
2020-12-01,0.14189596304478802,-0.16587586550387978,0.008117242329468297,0.18211035016281635,0.5364275349359735,Магнит ао
2021-01-01,-0.13393720868876968,-0.16567524029379221,0.009187407722213223,0.18405005573821864,0.5410097444545285,Магнит ао
2021-02-01,0.0010154346060113895,-0.16788457738022597,0.008051496298147913,0.1839875699765218,0.5357353332372916,Магнит ао
2021-03-01,0.08429701765063902,-0.16725018009801296,0.007996054821926925,0.1832422897418668,0.5356292482515373,Магнит ао
2021-04-01,-0.0421929085976237,-0.1664744360206575,0.008592289299419407,0.18365901461949632,0.5383172260501876,Магнит ао
2021-05-01,0.06671224848603252,-0.16639619307493392,0.008198394285691557,0.18279298164631702,0.5366643032706063,Магнит ао
2021-06-01,-0.02920977932423774,-0.165562013014384,0.008648356926202833,0.18285872686678967,0.5387554641227927,Магнит ао
2021-07-01,0.00679117147707986,-0.1653056362731966,0.008358803452573907,0.1820232431783444,0.5375792051486997,Магнит ао
2021-08-01,0.03794266441821237,-0.16465844866788223,0.008347526432264997,0.18135350153241223,0.5376710666708775,Магнит ао
2021-09-01,0.09396154887625241,-0.16386112918153006,0.008570011600047271,0.18100115238162462,0.5388005115581933,Магнит ао
2021-10-01,0.0679867986798679,-0.16318689296234154,0.009207222621647908,0.18160133820563737,0.541684233244608,Магнит ао
